WastageID,BranchID,IngredientID,WastageDate,WastageQuantity,WastageReason,EstimatedWastageCost
9331,18,45,2025-11-03,33.46,Overproduction,3502.93
9332,18,62,2025-11-27,30.77,Storage Issue,9279.62
9333,18,41,2025-11-18,17.34,Expired,4087.38
9334,18,8,2025-11-28,28.74,Expired,2934.64
9335,18,35,2025-11-08,34.87,Preparation Error,5611.98
9336,18,43,2025-11-17,6.54,Quality Issue,675.78
9337,18,61,2025-11-02,27.9,Expired,5171.26
9338,18,1,2025-11-13,8.5,Quality Issue,2551.36
9339,18,58,2025-11-25,15.19,Storage Issue,2138.9
9340,18,25,2025-11-14,6.4,Preparation Error,1499.2
9341,18,7,2025-11-21,5.21,Storage Issue,981.88
9342,18,11,2025-11-11,23.89,Expired,6613.95
9343,18,30,2025-11-27,17.02,Preparation Error,1789.14
9344,18,23,2025-11-01,25.3,Spoilage,7657.8
9345,18,5,2025-11-07,12.17,Overproduction,3623.98
9346,18,26,2025-11-22,30.55,Expired,902.14
9347,18,56,2025-11-01,4.48,Quality Issue,403.56
9348,18,47,2025-11-24,14.48,Spoilage,1277.72
9349,18,42,2025-11-22,20.63,Preparation Error,4359.94
9350,18,28,2025-11-28,26.32,Overproduction,7007.44
9351,18,51,2025-11-03,5.01,Expired,1398.09
9352,18,57,2025-11-13,15.6,Storage Issue,4773.44
9353,18,63,2025-12-03,7.7,Spoilage,513.51
9354,18,26,2025-12-03,16.54,Storage Issue,3735.23
9355,18,29,2025-12-04,17.27,Spoilage,5240.41
9356,18,23,2025-12-17,12.14,Preparation Error,4117.04
9357,18,15,2025-12-10,37.26,Storage Issue,11982.07
9358,18,27,2025-12-15,8.3,Expired,535.1
9359,18,39,2025-12-27,8.74,Overproduction,2464.24
9360,18,3,2025-12-11,16.56,Expired,1637.45
9361,18,61,2025-12-09,31.62,Preparation Error,5717.21
9362,18,64,2025-12-11,8.59,Quality Issue,1108.71
9363,18,28,2025-12-02,13.28,Storage Issue,2146.18
9364,18,21,2025-12-09,35.71,Preparation Error,1148.79
9365,18,19,2025-12-08,33.11,Expired,4988.35
9366,18,2,2025-12-12,27.49,Spoilage,5826.23
9367,18,60,2025-12-12,19.91,Expired,4669.29
9368,18,8,2025-12-05,25.32,Overproduction,3036.12
9369,18,53,2025-12-26,10.88,Spoilage,1368.38
9370,18,45,2025-12-22,37.44,Spoilage,4293.99
9371,18,62,2025-12-10,34.56,Expired,8042.46
9372,18,52,2025-12-21,9.47,Expired,3007.1
9373,18,48,2025-12-21,7.18,Expired,1772.17
9374,18,34,2025-12-18,30.15,Spoilage,8504.11
9375,18,9,2025-12-25,27.78,Preparation Error,8200.93
9376,18,6,2025-12-03,21.3,Expired,3138.98
9377,18,32,2026-01-04,4.34,Expired,1338.46
9378,18,18,2026-01-28,29.89,Spoilage,5017.04
9379,18,40,2026-01-27,12.92,Overproduction,884.5
9380,18,43,2026-01-17,18.52,Preparation Error,5000.4
9381,18,51,2026-01-06,6.67,Quality Issue,2051.03
9382,18,42,2026-01-18,13.01,Expired,4088.65
9383,18,26,2026-01-24,21.13,Expired,2956.93
9384,18,21,2026-01-05,29.24,Storage Issue,2961.72
9385,18,48,2026-01-14,28.72,Overproduction,2123.56
9386,18,57,2026-01-16,25.44,Quality Issue,7536.09
9387,18,13,2026-01-11,35.58,Expired,4251.45
9388,18,63,2026-01-07,10.66,Expired,1877.33
9389,18,47,2026-01-05,3.6,Storage Issue,239.0
9390,18,1,2026-01-04,10.17,Overproduction,3021.1
9391,18,34,2026-01-07,28.06,Expired,5504.25
9392,18,53,2026-01-07,34.66,Overproduction,5964.64
9393,18,56,2026-01-08,34.89,Expired,12171.73
9394,18,64,2026-01-13,16.53,Spoilage,4806.59
9395,18,10,2026-01-17,24.77,Spoilage,8285.57
9396,18,17,2026-01-27,5.63,Expired,144.18
9397,18,59,2026-01-23,9.29,Expired,2054.3
9398,18,50,2026-01-06,24.55,Overproduction,4867.04
9399,18,4,2026-01-21,36.96,Spoilage,11868.6
9400,18,39,2026-01-08,36.82,Spoilage,7092.64
9401,18,58,2026-02-22,11.05,Expired,2686.37
9402,18,34,2026-02-14,25.49,Spoilage,2521.47
9403,18,24,2026-02-19,23.33,Expired,2807.53
9404,18,29,2026-02-18,30.99,Overproduction,3078.86
9405,18,36,2026-02-14,6.51,Expired,1585.45
9406,18,47,2026-02-15,15.82,Expired,2613.94
9407,18,13,2026-02-10,13.86,Storage Issue,3276.09
9408,18,5,2026-02-13,15.99,Spoilage,4844.17
9409,18,7,2026-02-23,8.52,Spoilage,269.49
9410,18,8,2026-02-04,14.57,Expired,3401.8
9411,18,1,2026-02-21,20.57,Spoilage,7050.78
9412,18,43,2026-02-08,13.5,Expired,4687.61
9413,18,14,2026-02-21,11.39,Expired,758.35
9414,18,56,2026-02-03,10.7,Expired,611.18
9415,18,37,2026-02-17,19.91,Overproduction,831.24
9416,18,6,2026-02-10,27.38,Spoilage,8715.88
9417,18,53,2026-02-20,23.02,Overproduction,3213.59
9418,18,57,2026-02-14,10.52,Storage Issue,3656.86
9419,18,9,2026-02-21,23.4,Spoilage,2111.38
9420,18,61,2026-02-24,20.23,Expired,2063.86
9421,18,59,2026-02-13,2.67,Spoilage,331.75
9422,18,62,2026-02-16,13.14,Storage Issue,3743.85
9423,18,41,2026-02-10,13.58,Spoilage,3180.57
9424,18,31,2026-02-28,16.66,Spoilage,1521.72
9425,18,4,2026-03-17,4.66,Spoilage,1500.99
9426,18,60,2026-03-18,35.78,Quality Issue,8100.95
9427,18,62,2026-03-28,28.49,Spoilage,6182.33
9428,18,11,2026-03-09,15.59,Expired,3163.68
9429,18,5,2026-03-20,3.65,Spoilage,263.31
9430,18,56,2026-03-25,35.78,Expired,5881.87
9431,18,13,2026-03-13,10.86,Quality Issue,1619.55
9432,18,58,2026-03-25,27.56,Storage Issue,1770.45
9433,18,28,2026-03-28,37.14,Expired,6540.73
9434,18,37,2026-03-13,11.56,Quality Issue,754.17
9435,18,17,2026-03-25,5.58,Preparation Error,1925.27
9436,18,45,2026-03-22,15.04,Overproduction,1202.0
9437,18,3,2026-03-27,8.71,Spoilage,1075.42
9438,18,15,2026-03-05,10.08,Expired,3346.76
9439,18,34,2026-03-05,30.23,Expired,4168.41
9440,18,39,2026-03-07,30.39,Expired,963.06
9441,18,36,2026-03-01,18.82,Overproduction,4842.57
9442,18,61,2026-03-24,32.17,Quality Issue,2354.52
9443,18,48,2026-03-09,12.25,Expired,840.6
9444,18,30,2026-03-19,32.55,Quality Issue,3551.2
9445,18,19,2026-03-08,21.22,Expired,1444.66
9446,18,41,2026-03-07,21.09,Overproduction,5389.13
9447,18,12,2026-03-07,15.07,Expired,1488.01
9448,18,43,2026-03-22,3.8,Spoilage,910.02
9449,18,47,2026-04-28,16.73,Expired,2225.93
9450,18,58,2026-04-21,3.79,Quality Issue,1304.67
9451,18,11,2026-04-14,30.51,Expired,8084.23
9452,18,30,2026-04-02,2.54,Preparation Error,70.36
9453,18,23,2026-04-26,6.31,Spoilage,422.96
9454,18,36,2026-04-25,9.1,Preparation Error,1499.41
9455,18,55,2026-04-24,7.41,Overproduction,1148.7
9456,18,22,2026-04-15,11.98,Storage Issue,867.23
9457,18,44,2026-04-13,21.51,Spoilage,2801.03
9458,18,31,2026-04-22,15.27,Preparation Error,2971.85
9459,18,50,2026-04-22,9.45,Spoilage,2427.23
9460,18,41,2026-04-22,21.41,Preparation Error,6947.97
9461,18,24,2026-04-20,18.08,Storage Issue,902.19
9462,18,61,2026-04-16,10.71,Expired,852.41
9463,18,21,2026-04-22,10.51,Spoilage,3676.92
9464,18,3,2026-04-03,8.31,Expired,338.05
9465,18,20,2026-04-26,24.55,Spoilage,2170.47
9466,18,38,2026-04-13,26.17,Expired,2875.04
9467,18,2,2026-04-02,12.59,Spoilage,3188.92
9468,18,25,2026-04-19,23.58,Spoilage,2222.41
9469,18,60,2026-04-25,34.67,Expired,5109.32
9470,18,34,2026-04-27,7.02,Spoilage,759.0
9471,18,52,2026-04-09,63.35,Quality Issue,391.59
9472,18,56,2026-04-13,14.63,Storage Issue,1716.1
9473,18,63,2026-05-16,28.71,Storage Issue,5655.3
9474,18,53,2026-05-13,27.33,Expired,8794.79
9475,18,33,2026-05-04,35.08,Storage Issue,4507.08
9476,18,30,2026-05-12,37.11,Overproduction,11598.73
9477,18,31,2026-05-09,7.94,Spoilage,454.25
9478,18,64,2026-05-06,36.45,Expired,8557.37
9479,18,5,2026-05-12,23.65,Expired,7345.69
9480,18,38,2026-05-01,2.91,Overproduction,608.51
9481,18,29,2026-05-23,7.28,Storage Issue,792.65
9482,18,12,2026-05-21,12.41,Expired,2778.6
9483,18,28,2026-05-17,9.42,Quality Issue,386.97
9484,18,43,2026-05-19,23.49,Spoilage,1378.63
9485,18,54,2026-05-14,27.48,Overproduction,2438.3
9486,18,46,2026-05-28,20.25,Expired,5832.61
9487,18,61,2026-05-08,16.43,Preparation Error,1945.97
9488,18,45,2026-05-13,6.2,Spoilage,1510.69
9489,18,37,2026-05-22,27.21,Preparation Error,8756.72
9490,18,40,2026-05-04,24.32,Overproduction,520.45
9491,18,57,2026-05-15,32.63,Overproduction,2365.35
9492,18,47,2026-05-15,18.1,Expired,3906.7
9493,18,32,2026-05-04,36.99,Storage Issue,3925.01
9494,18,56,2026-05-04,33.16,Expired,7917.94
9495,18,6,2026-05-21,37.24,Overproduction,3917.65
9496,18,25,2026-05-06,20.95,Storage Issue,5532.27
9497,18,4,2026-06-21,28.3,Overproduction,5039.95
9498,18,13,2026-06-06,31.33,Expired,7111.6
9499,18,56,2026-06-21,14.75,Storage Issue,5042.14
9500,18,65,2026-06-22,22.74,Quality Issue,571.23
9501,18,21,2026-06-27,24.52,Preparation Error,4934.16
9502,18,9,2026-06-03,27.16,Overproduction,7298.71
9503,18,41,2026-06-03,34.02,Quality Issue,1456.4
9504,18,24,2026-06-25,3.81,Expired,646.4
9505,18,34,2026-06-15,6.5,Expired,1142.77
9506,18,18,2026-06-16,36.2,EXPIRED,746.81
9507,18,12,2026-06-15,28.98,Preparation Error,7242.39
9508,18,52,2026-06-24,9.34,Spoilage,2212.83
9509,18,5,2026-06-18,31.35,Preparation Error,6642.75
9510,18,10,2026-06-10,4.97,Overproduction,1634.04
9511,18,58,2026-06-18,18.8,Spoilage,2720.17
9512,18,30,2026-06-24,12.23,Spoilage,487.73
9513,18,3,2026-06-28,27.51,Spoilage,1723.5
9514,18,61,2026-06-23,17.29,Storage Issue,995.56
9515,18,19,2026-06-19,33.29,Expired,971.07
9516,18,27,2026-06-13,27.71,Overproduction,2287.74
9517,18,14,2026-06-24,35.92,Expired,7184.36
9518,18,45,2026-06-27,3.87,Storage Issue,206.7
9519,18,60,2026-06-13,34.23,Preparation Error,10845.78
9520,18,47,2026-06-06,22.07,Spoilage,3679.95
9521,18,34,2026-07-12,37.37,Expired,10816.0
9522,18,44,2026-07-24,18.13,Expired,4355.73
9523,18,62,2026-07-10,13.11,Overproduction,541.84
9524,18,15,2026-07-06,6.78,Preparation Error,970.01
9525,18,9,2026-07-20,2.88,Expired,365.44
9526,18,3,2026-07-18,12.67,Spoilage,1277.39
9527,18,12,2026-07-16,22.97,Expired,3408.75
9528,18,43,2026-07-13,6.46,Overproduction,2228.76
9529,18,50,2026-07-10,26.38,Spoilage,2346.76
9530,18,59,2026-07-11,23.36,Spoilage,4132.38
9531,18,55,2026-07-23,14.67,Spoilage,1768.91
9532,18,13,2026-07-26,17.35,Expired,4580.05
9533,18,5,2026-07-02,36.88,Quality Issue,12002.96
9534,18,14,2026-07-01,24.62,Quality Issue,2380.75
9535,18,29,2026-07-28,6.18,Overproduction,1875.94
9536,18,4,2026-07-25,32.77,Quality Issue,9677.96
9537,18,10,2026-07-17,36.07,Overproduction,5221.85
9538,18,32,2026-07-08,9.69,Preparation Error,280.62
9539,18,30,2026-07-08,32.95,Overproduction,8616.43
9540,18,21,2026-07-07,29.37,Spoilage,6242.01
9541,18,6,2026-07-10,5.23,Spoilage,483.41
9542,18,36,2026-07-15,24.02,Spoilage,3311.88
9543,18,47,2026-07-13,10.98,Spoilage,3516.02
9544,18,35,2026-07-11,28.61,Preparation Error,9349.46
9545,18,62,2026-08-28,15.33,Preparation Error,2955.32
9546,18,31,2026-08-27,16.53,Overproduction,2197.0
9547,18,53,2026-08-27,5.71,Overproduction,1494.19
9548,18,44,2026-08-04,23.68,Preparation Error,3397.37
9549,18,65,2026-08-22,36.99,Spoilage,11432.5
9550,18,63,2026-08-10,9.97,Quality Issue,2437.17
9551,18,54,2026-08-05,17.49,Spoilage,503.36
9552,18,25,2026-08-21,34.42,Expired,5231.84
9553,18,11,2026-08-10,20.81,Spoilage,2849.51
9554,18,22,2026-08-27,17.11,Quality Issue,4422.42
9555,18,64,2026-08-25,27.6,Preparation Error,7853.86
9556,18,15,2026-08-07,27.98,Storage Issue,2703.15
9557,18,48,2026-08-02,51.31,Overproduction,2172.83
9558,18,18,2026-08-23,5.14,Spoilage,757.02
9559,18,7,2026-08-12,32.68,Quality Issue,5775.86
9560,18,39,2026-08-09,14.98,Expired,3719.53
9561,18,10,2026-08-24,35.67,Spoilage,9743.62
9562,18,2,2026-08-20,22.43,Preparation Error,1443.37
9563,18,51,2026-08-07,10.95,Expired,3552.18
9564,18,40,2026-08-24,29.84,Expired,5754.05
9565,18,55,2026-08-18,28.39,Preparation Error,5268.9
9566,18,52,2026-08-08,30.11,Storage Issue,6835.87
9567,18,49,2026-08-03,22.65,Spoilage,2857.98
9568,18,4,2026-08-25,18.32,Spoilage,877.53
9569,19,51,2024-01-02,10.08,Expired,1710.17
9570,19,46,2024-01-16,20.38,Overproduction,4661.31
9571,19,25,2024-01-25,18.63,Quality Issue,6495.91
9572,19,10,2024-01-19,28.27,Expired,2447.33
9573,19,52,2024-01-17,13.61,Overproduction,797.68
9574,19,28,2024-01-11,16.0,Expired,4275.68
9575,19,11,2024-01-13,16.26,Preparation Error,733.0
9576,19,32,2024-01-05,33.29,Overproduction,6219.24
9577,19,60,2024-01-09,6.33,Preparation Error,608.88
9578,19,33,2024-01-12,16.29,Expired,4263.91
9579,19,39,2024-01-27,14.79,Spoilage,3168.61
9580,19,1,2024-01-17,11.01,Spoilage,2594.95
9581,19,19,2024-01-26,15.2,Preparation Error,3233.5
9582,19,40,2024-01-02,26.4,Preparation Error,2849.09
9583,19,58,2024-01-03,18.42,Spoilage,1914.39
9584,19,15,2024-01-06,37.49,Spoilage,10048.44
9585,19,54,2024-01-16,14.16,Overproduction,4159.78
9586,19,30,2024-01-26,31.83,Overproduction,7793.89
9587,19,43,2024-01-25,35.74,Expired,4780.58
9588,19,24,2024-01-26,17.64,Spoilage,3794.19
9589,19,34,2024-01-04,33.3,Expired,9563.09
9590,19,26,2024-01-04,29.31,Preparation Error,8144.37
9591,19,7,2024-01-13,18.45,Spoilage,4589.25
9592,19,57,2024-01-13,13.48,Overproduction,953.31
9593,19,18,2024-01-20,11.88,Spoilage,466.53
9594,19,9,2024-01-09,10.15,Spoilage,2549.17
9595,19,59,2024-01-07,33.74,Expired,1846.59
9596,19,20,2024-01-14,22.22,Spoilage,5020.83
9597,19,3,2024-02-08,5.22,Spoilage,1230.56
9598,19,23,2024-02-05,4.06,Expired,498.41
9599,19,41,2024-02-24,22.02,Overproduction,571.86
9600,19,27,2024-02-09,8.73,Overproduction,2086.12
9601,19,60,2024-02-16,37.2,Preparation Error,3763.52
9602,19,2,2024-02-13,21.03,Spoilage,2765.23
9603,19,56,2024-02-18,9.99,Expired,2705.49
9604,19,21,2024-02-17,33.0,Quality Issue,5139.42
9605,19,4,2024-02-17,9.03,Spoilage,1538.71
9606,19,9,2024-02-26,31.99,Spoilage,1453.63
9607,19,50,2024-02-04,31.3,Storage Issue,2104.61
9608,19,40,2024-02-27,7.38,Overproduction,308.85
9609,19,17,2024-02-07,15.5,Overproduction,2818.83
9610,19,12,2024-02-06,23.34,Expired,4711.41
9611,19,42,2024-02-25,3.09,Expired,69.9
9612,19,7,2024-02-03,20.43,Overproduction,495.22
9613,19,53,2024-02-17,25.51,Storage Issue,4134.41
9614,19,37,2024-02-01,7.74,Quality Issue,1851.18
9615,19,18,2024-02-13,14.74,Expired,360.54
9616,19,61,2024-02-17,32.75,Expired,7679.55
9617,19,1,2024-02-04,19.93,Overproduction,462.77
9618,19,44,2024-02-05,12.79,Expired,1743.15
9619,19,43,2024-02-22,24.73,Expired,5666.63
9620,19,49,2024-02-21,37.47,Preparation Error,5588.65
9621,19,54,2024-02-18,28.36,Expired,9081.16
9622,19,16,2024-02-21,16.85,Overproduction,2851.02
9623,19,14,2024-02-03,22.05,Expired,6400.01
9624,19,51,2024-02-09,10.4,Expired,2027.48
9625,19,28,2024-03-15,16.05,Preparation Error,4097.08
9626,19,60,2024-03-26,13.44,Preparation Error,3696.4
9627,19,33,2024-03-20,16.47,Spoilage,4959.28
9628,19,31,2024-03-20,20.66,Expired,5947.39
9629,19,65,2024-03-28,11.36,Overproduction,737.04
9630,19,63,2024-03-06,30.0,Spoilage,9808.8
9631,19,3,2024-03-18,24.86,Storage Issue,1150.77
9632,19,21,2024-03-04,20.1,Quality Issue,1735.23
9633,19,17,2024-03-13,30.9,Spoilage,1858.94
9634,19,34,2024-03-26,14.25,Expired,4726.3
9635,19,64,2024-03-21,30.67,Expired,983.59
9636,19,47,2024-03-03,6.16,Storage Issue,290.07
9637,19,49,2024-03-09,21.02,Preparation Error,4846.37
9638,19,53,2024-03-07,5.48,Overproduction,159.19
9639,19,46,2024-03-04,35.61,Overproduction,11192.94
9640,19,61,2024-03-17,24.89,Overproduction,3668.04
9641,19,52,2024-03-27,17.6,Storage Issue,3426.54
9642,19,19,2024-03-04,34.13,Overproduction,8835.92
9643,19,43,2024-03-27,15.42,Spoilage,4321.76
9644,19,1,2024-03-02,33.49,Overproduction,10869.18
9645,19,15,2024-03-24,21.06,Preparation Error,6096.45
9646,19,39,2024-03-28,23.27,Quality Issue,5968.29
9647,19,8,2024-03-01,32.87,Overproduction,6406.36
9648,19,36,2024-03-22,15.61,Overproduction,4288.54
9649,19,40,2024-03-13,9.88,Expired,2610.69
9650,19,23,2024-03-02,21.31,Storage Issue,7009.71
9651,19,35,2024-03-25,28.31,Spoilage,6627.65
9652,19,51,2024-03-16,35.02,Quality Issue,3104.52
9653,19,58,2024-04-08,13.16,Expired,1619.6
9654,19,10,2024-04-05,36.07,Expired,8952.21
9655,19,24,2024-04-02,36.1,Preparation Error,8101.2
9656,19,64,2024-04-11,10.05,Spoilage,2347.28
9657,19,63,2024-04-11,9.12,Expired,2859.12
9658,19,41,2024-04-01,6.3,Expired,1706.73
9659,19,43,2024-04-04,5.13,Preparation Error,174.73
9660,19,17,2024-04-18,35.65,Spoilage,5544.29
9661,19,50,2024-04-12,12.53,Quality Issue,1007.91
9662,19,62,2024-04-22,13.02,Spoilage,1227.13
9663,19,26,2024-04-17,28.47,Overproduction,9707.7
9664,19,57,2024-04-12,27.51,Preparation Error,9227.95
9665,19,2,2024-04-15,23.09,Expired,4022.97
9666,19,34,2024-04-01,17.19,Spoilage,1485.56
9667,19,54,2024-04-08,7.47,Overproduction,1045.05
9668,19,15,2024-04-25,5.88,Spoilage,565.66
9669,19,8,2024-04-17,31.66,Expired,8703.65
9670,19,12,2024-04-14,3.74,Preparation Error,1276.16
9671,19,19,2024-04-18,30.31,Spoilage,3046.46
9672,19,11,2024-04-08,6.56,Quality Issue,993.05
9673,19,31,2024-04-21,18.57,Preparation Error,6178.24
9674,19,48,2024-04-03,5.76,Overproduction,357.29
9675,19,16,2024-04-20,33.88,Overproduction,9362.06
9676,19,61,2024-04-15,15.56,Preparation Error,418.88
9677,19,9,2024-04-11,14.55,Expired,2889.05
9678,19,23,2024-04-21,12.95,Quality Issue,2427.09
9679,19,44,2024-04-22,21.79,Spoilage,595.96
9680,19,30,2024-04-27,8.67,Expired,2121.29
9681,19,45,2024-05-25,16.81,Spoilage,3107.5
9682,19,42,2024-05-06,10.26,Expired,2143.72
9683,19,49,2024-05-04,22.72,Overproduction,2297.45
9684,19,33,2024-05-08,24.26,Spoilage,3324.11
9685,19,55,2024-05-18,18.21,Storage Issue,5874.18
9686,19,36,2024-05-18,23.0,Spoilage,2875.23
9687,19,38,2024-05-08,16.63,Storage Issue,3203.6
9688,19,12,2024-05-05,3.27,Quality Issue,302.28
9689,19,59,2024-05-23,5.94,Overproduction,1563.29
9690,19,7,2024-05-13,23.81,Quality Issue,4913.91
9691,19,15,2024-05-24,13.7,Quality Issue,2579.3
9692,19,22,2024-05-04,35.68,Spoilage,9604.34
9693,19,62,2024-05-07,19.0,Expired,1838.63
9694,19,61,2024-05-04,31.77,Spoilage,6581.16
9695,19,52,2024-05-22,34.81,Spoilage,4617.2
9696,19,40,2024-05-12,3.96,Expired,1161.78
9697,19,11,2024-05-06,7.43,Expired,982.17
9698,19,37,2024-05-03,14.69,Storage Issue,2426.2
9699,19,34,2024-05-12,32.36,Spoilage,7091.05
9700,19,27,2024-05-16,6.32,Expired,1598.64
9701,19,4,2024-05-10,10.02,Spoilage,230.66
9702,19,46,2024-05-11,34.18,Preparation Error,2269.89
9703,19,20,2024-05-02,14.66,Preparation Error,3409.04
9704,19,17,2024-05-02,28.38,Overproduction,712.91
9705,19,16,2024-05-25,8.82,Expired,2744.17
9706,19,50,2024-05-13,9.28,Expired,1963.37
9707,19,19,2024-05-16,34.72,Expired,3734.14
9708,19,21,2024-05-02,8.81,Quality Issue,767.62
9709,19,4,2024-06-18,8.5,Expired,2319.74
9710,19,15,2024-06-11,3.48,Preparation Error,623.09
9711,19,53,2024-06-26,30.61,Storage Issue,1734.67
9712,19,1,2024-06-28,7.3,Expired,217.17
9713,19,28,2024-06-19,28.76,Quality Issue,8139.37
9714,19,42,2024-06-14,3.56,Spoilage,413.6
9715,19,22,2024-06-02,4.33,Storage Issue,1202.66
9716,19,24,2024-06-22,15.66,Spoilage,722.08
9717,19,16,2024-06-25,26.0,Overproduction,4317.04
9718,19,45,2024-06-25,30.98,Storage Issue,4589.69
9719,19,43,2024-06-04,8.6,Spoilage,960.1
9720,19,49,2024-06-05,30.01,Overproduction,3620.41
9721,19,57,2024-06-17,14.57,Spoilage,4075.37
9722,19,62,2024-06-08,37.17,Expired,8184.09
9723,19,26,2024-06-02,21.1,Expired,3904.56
9724,19,2,2024-06-20,28.26,Spoilage,913.93
9725,19,39,2024-06-01,13.31,Storage Issue,4205.16
9726,19,64,2024-06-02,11.04,Expired,750.28
9727,19,13,2024-06-19,34.76,Overproduction,9550.31
9728,19,10,2024-06-15,25.11,Expired,1869.69
9729,19,30,2024-06-19,6.33,Spoilage,663.32
9730,19,36,2024-06-13,32.99,Overproduction,10580.22
9731,19,56,2024-06-13,24.98,Spoilage,671.96
9732,19,41,2024-06-06,36.39,Storage Issue,11478.5
9733,19,23,2024-06-03,7.71,Spoilage,2684.08
9734,19,19,2024-06-19,26.67,Overproduction,1028.4
9735,19,58,2024-06-12,5.75,Expired,1677.62
9736,19,63,2024-06-22,8.41,Expired,2891.11
9737,19,63,2024-07-17,36.52,Spoilage,7389.09
9738,19,24,2024-07-10,27.31,Expired,775.06
9739,19,4,2024-07-01,5.31,Expired,1682.9
9740,19,30,2024-07-04,16.13,Quality Issue,612.62
9741,19,22,2024-07-20,12.09,Preparation Error,661.81
9742,19,46,2024-07-24,8.09,Storage Issue,1677.22
9743,19,19,2024-07-04,22.45,overproduction,2863.72
9744,19,13,2024-07-10,7.84,Storage Issue,2220.99
9745,19,59,2024-07-27,34.19,Expired,5149.7
9746,19,28,2024-07-18,4.86,Preparation Error,1480.84
9747,19,61,2024-07-07,21.77,Preparation Error,3604.68
9748,19,47,2024-07-21,7.69,Storage Issue,2431.96
9749,19,38,2024-07-23,4.95,Quality Issue,511.88
9750,19,10,2024-07-18,5.95,Overproduction,929.75
9751,19,39,2024-07-22,24.61,Preparation Error,2557.96
9752,19,52,2024-07-26,3.95,Expired,638.4
9753,19,6,2024-07-25,9.23,Expired,2805.64
9754,19,44,2024-07-08,5.4,Expired,448.96
9755,19,49,2024-07-20,27.98,Preparation Error,7501.16
9756,19,58,2024-07-08,22.18,Expired,2502.57
9757,19,65,2024-07-10,33.44,Preparation Error,6094.77
9758,19,33,2024-07-01,186.62,Preparation Error,1155.44
9759,19,5,2024-07-01,5.95,Storage Issue,1747.99
9760,19,57,2024-07-01,21.01,Quality Issue,3574.22
9761,19,15,2024-07-25,28.81,Spoilage,9503.84
9762,19,40,2024-07-17,10.96,Expired,1843.47
9763,19,41,2024-07-08,25.71,Preparation Error,522.68
9764,19,42,2024-07-08,10.18,Preparation Error,2673.37
9765,19,2,2024-08-13,10.6,Spoilage,1306.77
9766,19,32,2024-08-15,25.69,Expired,7427.49
9767,19,10,2024-08-25,36.99,Quality Issue,11452.1
9768,19,38,2024-08-09,24.37,Expired,2969.97
9769,19,61,2024-08-07,18.09,Expired,4869.65
9770,19,8,2024-08-21,28.86,Overproduction,2481.38
9771,19,5,2024-08-08,32.17,Storage Issue,10858.02
9772,19,47,2024-08-27,3.39,Spoilage,213.67
9773,19,64,2024-08-15,10.02,Overproduction,626.25
9774,19,17,2024-08-17,21.42,Spoilage,1392.94
9775,19,46,2024-08-19,5.63,Spoilage,851.26
9776,19,25,2024-08-07,32.17,Storage Issue,8978.0
9777,19,53,2024-08-15,16.61,Spoilage,5748.39
9778,19,18,2024-08-10,28.98,Preparation Error,2249.43
9779,19,40,2024-08-18,5.04,Spoilage,609.39
9780,19,28,2024-08-13,13.94,Preparation Error,3430.63
9781,19,41,2024-08-16,22.72,Expired,3981.68
9782,19,54,2024-08-22,19.91,Preparation Error,5561.46
9783,19,55,2024-08-08,29.4,Spoilage,7337.06
9784,19,49,2024-08-28,25.59,Quality Issue,7118.63
9785,19,50,2024-08-12,31.6,Overproduction,10294.33
9786,19,63,2024-08-18,36.66,Expired,6416.97
9787,19,24,2024-08-09,16.74,Overproduction,4059.28
9788,19,3,2024-08-17,12.29,Expired,4039.72
9789,19,15,2024-08-01,12.81,Preparation Error,2260.32
9790,19,44,2024-08-26,32.45,Spoilage,6594.81
9791,19,23,2024-08-09,14.14,OVERPRODUCTION,2818.95
9792,19,35,2024-08-06,15.43,Overproduction,4804.13
9793,19,28,2024-09-28,10.82,storage issue,335.85
9794,19,20,2024-09-27,3.39,Quality Issue,278.32
9795,19,32,2024-09-24,14.17,Expired,2561.79
9796,19,5,2024-09-13,8.1,Spoilage,2273.91
9797,19,49,2024-09-16,25.42,Expired,6997.87
9798,19,44,2024-09-26,25.25,Preparation Error,589.34
9799,19,18,2024-09-02,9.93,Preparation Error,1871.9
9800,19,41,2024-09-01,21.29,Preparation Error,5900.52
9801,19,51,2024-09-26,23.97,Expired,5251.59
9802,19,27,2024-09-23,15.11,Overproduction,2571.12
9803,19,13,2024-09-10,13.47,Spoilage,4418.43
9804,19,35,2024-09-05,29.86,Preparation Error,6152.65
9805,19,48,2024-09-16,14.1,Overproduction,1900.68
9806,19,50,2024-09-25,17.24,Spoilage,5405.26
9807,19,58,2024-09-08,33.58,Preparation Error,1513.45
9808,19,1,2024-09-21,23.63,Expired,5125.82
9809,19,8,2024-09-24,32.56,Spoilage,8005.85
9810,19,57,2024-09-24,20.52,Overproduction,771.96
9811,19,62,2024-09-26,7.93,Overproduction,1957.44
9812,19,6,2024-09-16,2.81,Preparation Error,240.76
9813,19,3,2024-09-14,13.05,Storage Issue,3244.49
9814,19,42,2024-09-23,13.92,Overproduction,2676.96
9815,19,36,2024-09-19,34.18,Preparation Error,7405.1
9816,19,14,2024-09-07,26.56,Preparation Error,2205.81
9817,19,39,2024-09-25,23.59,Storage Issue,2649.86
9818,19,26,2024-09-17,34.53,Overproduction,2058.68
