ReviewID,CustomerID,OrderID,ProductID,BranchID,ReviewDate,Rating,ReviewText,SentimentCategory
13069,9965,37540,26,12,2024-05-13,5,"Great taste and hot, fresh delivery.",Positive
13070,3311,37871,50,17,2026-07-05,4,"Friendly staff and tasty food, will order again.",Positive
13071,7712,21830,41,8,2025-05-11,5,"Absolutely loved the food, quick service too!",Positive
13072,4315,25505,36,13,2026-05-17,3,"Food was okay, nothing special.",Neutral
13073,12355,32483,56,20,2026-01-20,4,"Absolutely loved the food, quick service too!",Positive
13074,10494,35263,28,5,2024-07-13,5,One of the best QSR experiences in the city.,Positive
13075,4921,26787,56,2,2025-01-02,2,Order was incorrect and staff was unhelpful.,Negative
13076,6864,3196,17,13,2026-08-20,2,Food arrived cold and soggy.,Negative
13077,7075,11860,64,15,2024-11-11,4,"Great taste and hot, fresh delivery.",Positive
13078,3938,4456,25,5,2025-03-31,3,"It was fine, met basic expectations.",Neutral
13079,5074,11120,54,10,2024-10-12,5,,Positive
13080,8598,2620,45,5,2024-09-08,4,"Friendly staff and tasty food, will order again.",Positive
13081,11958,41269,55,11,2026-06-24,5,Perfectly cooked and packed really well.,Positive
13082,9174,25012,33,7,2025-09-04,5,"Absolutely loved the food, quick service too!",Positive
13083,4109,6153,21,13,2025-05-23,5,"Absolutely loved the food, quick service too!",Positive
13084,3345,38432,15,5,2025-07-14,5,"Great taste and hot, fresh delivery.",Positive
13085,5590,13337,3,8,2026-06-08,3,"Average experience, delivery took a bit long.",Neutral
13086,2855,20069,20,5,2025-10-23,5,One of the best QSR experiences in the city.,Positive
13087,1411,41335,31,8,2024-08-04,4,,Positive
13088,265,27325,1,4,2025-09-13,5,One of the best QSR experiences in the city.,Positive
13089,5294,5827,6,5,2024-07-29,5,"Friendly staff and tasty food, will order again.",Positive
13090,8052,22223,45,13,2025-08-09,3,Decent taste but portion size could be better.,Neutral
13091,5614,40348,37,5,2025-04-06,4,"Absolutely loved the food, quick service too!",Positive
13092,1609,27714,15,15,2025-08-25,1,,Negative
13093,8493,7998,71,17,2026-07-04,4,One of the best QSR experiences in the city.,Positive
13094,1882,12823,26,5,2024-06-06,3,,Neutral
13095,9515,3523,52,5,2025-01-14,5,"Absolutely loved the food, quick service too!",Positive
13096,3990,15376,59,16,2025-06-01,4,One of the best QSR experiences in the city.,Positive
13097,6967,29768,3,4,2024-04-12,3,Decent taste but portion size could be better.,Neutral
13098,3457,4474,6,5,2025-11-09,5,Perfectly cooked and packed really well.,Positive
13099,6617,11715,10,2,2025-03-12,5,Perfectly cooked and packed really well.,Positive
13100,7910,8237,3,17,2025-05-22,5,"Absolutely loved the food, quick service too!",Positive
13101,4018,7380,29,5,2025-10-29,4,"Friendly staff and tasty food, will order again.",POSITIVE
13102,384,12475,18,5,2024-07-29,5,"Friendly staff and tasty food, will order again.",Positive
13103,3097,3357,65,8,2024-02-07,3,"Food was okay, nothing special.",Neutral
13104,5222,26121,63,7,2025-04-03,5,,Positive
13105,5771,35636,35,11,2026-02-11,4,,Positive
13106,905,37104,46,10,2026-04-04,5,"Great taste and hot, fresh delivery.",Positive
13107,5454,34632,59,9,2026-05-19,4,"Great taste and hot, fresh delivery.",Positive
13108,9235,18549,13,12,2024-03-11,5,One of the best QSR experiences in the city.,Positive
13109,4971,31136,60,7,2025-02-09,2,,Negative
13110,4837,35148,50,5,2024-01-09,4,Perfectly cooked and packed really well.,Positive
13111,9902,24045,26,17,2024-01-21,3,,Neutral
13112,4137,33826,18,12,2026-02-10,2,Order was incorrect and staff was unhelpful.,Negative
13113,11782,34951,69,2,2025-02-01,5,Perfectly cooked and packed really well.,Positive
13114,10688,17965,10,3,2026-06-21,5,"Friendly staff and tasty food, will order again.",Positive
13115,11631,5409,38,4,2026-03-25,4,"Great taste and hot, fresh delivery.",Positive
13116,3421,38513,55,6,2024-09-15,4,Perfectly cooked and packed really well.,positive
13117,7913,25791,33,5,2026-03-15,3,Decent taste but portion size could be better.,Neutral
13118,2499,3881,23,17,2024-05-05,1,Delivery was very late and food quality was poor.,Negative
13119,12310,35674,67,16,2026-07-23,4,"Great taste and hot, fresh delivery.",Positive
13120,11410,38128,56,9,2024-07-14,4,One of the best QSR experiences in the city.,Positive
13121,10171,24359,1,10,2026-07-08,2,Order was incorrect and staff was unhelpful.,Negative
13122,3432,30592,62,17,2024-08-30,4,"Friendly staff and tasty food, will order again.",Positive
13123,7410,35062,51,5,2026-05-17,4,One of the best QSR experiences in the city.,Positive
13124,12302,7391,58,9,2025-09-29,4,"Friendly staff and tasty food, will order again.",Positive
13125,11870,32112,12,8,2025-03-22,4,,Positive
13126,9058,5345,14,11,2024-01-25,5,"Great taste and hot, fresh delivery.",Positive
13127,6780,12377,47,19,2026-01-21,5,Perfectly cooked and packed really well.,Positive
13128,10991,30630,35,16,2026-08-20,2,Food arrived cold and soggy.,Negative
13129,5940,11332,39,19,2026-07-02,4,,Positive
13130,10356,29767,28,17,2024-12-01,4,,Positive
13131,11933,22480,26,17,2024-01-24,4,,Positive
13132,4177,31356,5,4,2025-03-08,3,"Food was okay, nothing special.",Neutral
13133,4058,28166,64,8,2025-11-11,4,One of the best QSR experiences in the city.,Positive
13134,8631,31921,36,17,2025-12-02,5,"Absolutely loved the food, quick service too!",Positive
13135,4819,25775,18,19,2025-02-21,2,,Negative
13136,7405,12687,33,12,2026-06-12,5,"Friendly staff and tasty food, will order again.",Positive
13137,845,7294,37,9,2026-04-09,1,Way too oily and not fresh at all.,Negative
13138,12217,26118,31,5,2026-03-17,5,One of the best QSR experiences in the city.,POSITIVE
13139,8473,16520,51,9,2024-12-15,5,"Absolutely loved the food, quick service too!",Positive
13140,5467,32974,46,3,2024-09-24,4,Perfectly cooked and packed really well.,Positive
13141,2473,39896,43,6,2025-04-03,4,"Absolutely loved the food, quick service too!",Positive
13142,3393,34391,48,3,2024-09-18,5,"Great taste and hot, fresh delivery.",Positive
13143,10776,41926,36,13,2024-04-20,4,,Positive
13144,6192,35714,8,15,2024-11-10,5,,Positive
13145,8364,24219,50,2,2024-06-06,1,"Extremely disappointed, will not order again.",Negative
13146,6077,1763,47,8,2024-02-20,3,"Food was okay, nothing special.",Neutral
13147,5893,8550,53,13,2025-08-16,5,"Great taste and hot, fresh delivery.",Positive
13148,10192,39437,19,8,2024-05-28,4,One of the best QSR experiences in the city.,Positive
13149,4550,38045,57,20,2024-10-31,5,"Friendly staff and tasty food, will order again.",Positive
13150,1754,17924,58,20,2024-05-09,5,One of the best QSR experiences in the city.,Positive
13151,823,103,24,16,2025-10-30,5,Perfectly cooked and packed really well.,Positive
13152,5343,13624,51,5,2024-07-23,5,"Great taste and hot, fresh delivery.",Positive
13153,8337,37949,16,3,2025-01-05,5,"Great taste and hot, fresh delivery.",Positive
13154,9236,20428,30,11,2025-12-03,4,"Great taste and hot, fresh delivery.",Positive
13155,3858,35847,70,8,2023-12-27,2,Delivery was very late and food quality was poor.,Negative
13156,10897,22861,41,4,2024-08-12,4,"Friendly staff and tasty food, will order again.",Positive
13157,12135,20157,69,5,2024-03-10,3,"Food was okay, nothing special.",Neutral
13158,10158,7469,32,19,2024-03-25,4,One of the best QSR experiences in the city.,Positive
13159,11260,23646,25,17,2024-02-10,4,"Absolutely loved the food, quick service too!",Positive
13160,9990,12615,45,12,2024-12-22,5,"Friendly staff and tasty food, will order again.",Positive
13161,2943,11685,17,6,2026-01-07,5,One of the best QSR experiences in the city.,Positive
13162,6080,358,23,5,2024-06-19,5,"Absolutely loved the food, quick service too!",Positive
13163,431,18338,64,19,2024-03-27,5,One of the best QSR experiences in the city.,Positive
13164,7853,12857,46,16,2025-06-10,4,"Great taste and hot, fresh delivery.",Positive
13165,7406,14379,24,7,2025-06-02,1,"Extremely disappointed, will not order again.",Negative
13166,6079,35904,13,8,2025-09-18,5,Perfectly cooked and packed really well.,Positive
13167,5336,11457,36,13,2025-02-14,4,"Great taste and hot, fresh delivery.",Positive
13168,148,4784,42,12,2026-07-22,5,"Friendly staff and tasty food, will order again.",Positive
13169,3679,11932,41,9,2024-04-28,3,"It was fine, met basic expectations.",Neutral
13170,5436,41368,42,9,2025-01-03,1,Food arrived cold and soggy.,Negative
13171,6563,213,11,17,2024-02-28,5,Perfectly cooked and packed really well.,Positive
13172,9645,37558,51,6,2025-04-14,4,Perfectly cooked and packed really well.,Positive
13173,11530,35136,32,8,2025-12-13,4,Perfectly cooked and packed really well.,Positive
13174,2786,15129,7,13,2026-01-05,4,Perfectly cooked and packed really well.,Positive
13175,422,9844,64,12,2026-04-15,5,,Positive
13176,6331,8205,21,9,2025-02-08,4,,Positive
13177,11637,6763,21,5,2024-03-13,3,Decent taste but portion size could be better.,Neutral
13178,9630,23780,33,15,2025-01-12,5,"Absolutely loved the food, quick service too!",Positive
13179,9652,2807,64,9,2024-08-06,5,"Friendly staff and tasty food, will order again.",Positive
13180,8632,37927,1,3,2026-03-15,5,"Friendly staff and tasty food, will order again.",Positive
13181,4200,19294,61,11,2024-09-09,2,"Extremely disappointed, will not order again.",Negative
13182,3355,26317,1,13,2024-02-24,2,Food arrived cold and soggy.,Negative
13183,3257,24047,67,8,2026-02-24,4,"Friendly staff and tasty food, will order again.",Positive
13184,9338,18047,60,19,2026-07-19,4,"Great taste and hot, fresh delivery.",Positive
13185,8700,10306,21,12,2025-02-22,5,"Great taste and hot, fresh delivery.",Positive
13186,4588,21984,36,5,2026-04-19,5,,Positive
13187,7318,5871,3,20,2024-01-07,5,One of the best QSR experiences in the city.,Positive
13188,11267,24385,66,19,2025-04-10,4,,Positive
13189,6260,18728,19,17,2025-10-18,4,,Positive
13190,8006,10167,40,13,2024-09-24,3,Decent taste but portion size could be better.,Neutral
13191,1845,38582,39,17,2024-10-22,5,"Great taste and hot, fresh delivery.",Positive
13192,9410,32614,11,17,2024-12-28,5,Perfectly cooked and packed really well.,Positive
13193,3539,36600,71,12,2024-11-10,5,,Positive
13194,8642,33041,31,2,2026-06-08,5,"Friendly staff and tasty food, will order again.",Positive
13195,6146,24697,50,5,2024-12-07,5,Perfectly cooked and packed really well.,Positive
13196,10945,20544,62,15,2025-01-14,5,"Great taste and hot, fresh delivery.",Positive
13197,3116,1950,42,8,2024-01-09,1,Delivery was very late and food quality was poor.,Negative
13198,8258,37260,33,6,2026-01-01,3,"It was fine, met basic expectations.",Neutral
13199,3089,29440,4,17,2026-07-22,5,"Great taste and hot, fresh delivery.",Positive
13200,10286,31040,33,5,2024-07-27,5,"Great taste and hot, fresh delivery.",Positive
13201,1936,33089,47,5,2024-11-22,4,"Great taste and hot, fresh delivery.",Positive
13202,3011,8345,43,11,2025-02-16,5,"Friendly staff and tasty food, will order again.",Positive
13203,2322,12507,33,5,2026-05-12,5,Perfectly cooked and packed really well.,Positive
13204,6107,11855,36,12,2024-08-25,4,One of the best QSR experiences in the city.,Positive
13205,3327,5961,43,13,2025-04-14,2,Order was incorrect and staff was unhelpful.,Negative
13206,1375,13958,51,9,2025-11-15,5,"Absolutely loved the food, quick service too!",Positive
13207,6824,29754,52,8,2025-10-16,4,One of the best QSR experiences in the city.,Positive
13208,11121,19480,62,8,2026-07-16,1,Way too oily and not fresh at all.,Negative
13209,10261,10115,18,5,2025-10-29,3,"It was fine, met basic expectations.",Neutral
13210,11380,16541,24,5,2025-05-10,3,Decent taste but portion size could be better.,Neutral
13211,28,36861,20,19,2025-08-26,5,"Friendly staff and tasty food, will order again.",Positive
13212,3218,18984,32,11,2026-04-26,3,"Average experience, delivery took a bit long.",Positive
13213,692,9927,62,8,2023-12-18,4,"Great taste and hot, fresh delivery.",Positive
13214,1233,20640,11,5,2024-05-25,5,"Great taste and hot, fresh delivery.",Neutral
13215,3691,13009,65,20,2024-05-14,5,"Great taste and hot, fresh delivery.",Positive
13216,10275,32121,33,17,2024-02-17,5,One of the best QSR experiences in the city.,Positive
13217,6059,16676,60,15,2024-07-05,5,"Friendly staff and tasty food, will order again.",Positive
13218,1217,29414,4,5,2025-10-30,4,Perfectly cooked and packed really well.,Positive
13219,6544,24635,11,17,2024-08-14,2,"Extremely disappointed, will not order again.",Negative
13220,398,24804,24,11,2026-04-21,5,"Great taste and hot, fresh delivery.",Positive
13221,889,8009,48,4,2025-02-25,4,"Absolutely loved the food, quick service too!",Positive
13222,11947,32119,51,10,2025-06-28,5,"Absolutely loved the food, quick service too!",Positive
13223,3663,1505,65,10,2024-06-26,5,"Friendly staff and tasty food, will order again.",Positive
13224,9309,3970,56,5,2024-04-22,4,"Absolutely loved the food, quick service too!",Positive
13225,5705,19021,7,9,2026-06-15,4,"Absolutely loved the food, quick service too!",Positive
13226,608,14368,53,5,2025-12-29,3,"Average experience, delivery took a bit long.",Neutral
13227,5013,16332,32,6,2024-11-10,5,"Friendly staff and tasty food, will order again.",Positive
13228,1869,34062,6,17,2025-11-25,4,"Absolutely loved the food, quick service too!",Positive
13229,6762,23795,50,17,2025-03-02,5,,Positive
13230,2400,21783,30,19,2024-08-26,4,One of the best QSR experiences in the city.,Positive
13231,5377,28187,37,12,2026-05-27,3,"Food was okay, nothing special.",Neutral
13232,3287,12261,14,3,2025-04-08,5,"Great taste and hot, fresh delivery.",Positive
13233,5741,37246,65,4,2024-05-01,5,"Great taste and hot, fresh delivery.",Positive
13234,1599,24163,12,8,2024-01-16,1,Food arrived cold and soggy.,Negative
13235,11471,19359,53,15,2025-06-20,5,"Friendly staff and tasty food, will order again.",Positive
13236,126,992,55,17,2024-11-09,5,,Positive
13237,2183,30451,70,20,2025-12-31,5,Perfectly cooked and packed really well.,Positive
13238,9151,26538,71,16,2025-12-08,5,"Absolutely loved the food, quick service too!",Positive
13239,3551,3646,57,12,2026-08-09,5,Perfectly cooked and packed really well.,Positive
13240,8470,31870,11,17,2026-05-15,5,"Great taste and hot, fresh delivery.",Positive
13241,4683,16135,31,5,2024-09-17,5,One of the best QSR experiences in the city.,Positive
13242,6565,37873,43,2,2024-12-20,4,Perfectly cooked and packed really well.,Positive
13243,4914,23239,42,15,2026-04-11,3,Decent taste but portion size could be better.,Neutral
13244,3602,13273,19,3,2024-06-08,4,Perfectly cooked and packed really well.,Positive
13245,11549,5377,35,20,2026-01-19,4,One of the best QSR experiences in the city.,Positive
13246,11568,36439,27,19,2024-03-06,2,Delivery was very late and food quality was poor.,Negative
13247,950,4925,9,17,2024-12-18,2,Order was incorrect and staff was unhelpful.,Negative
13248,9645,27542,20,4,2026-07-05,1,Delivery was very late and food quality was poor.,Negative
13249,8293,30699,68,20,2025-07-22,1,Way too oily and not fresh at all.,Negative
13250,2446,25063,1,8,2024-08-17,4,One of the best QSR experiences in the city.,Positive
13251,1850,7246,59,15,2025-03-01,4,One of the best QSR experiences in the city.,Positive
13252,8286,17679,8,5,2026-04-28,1,Order was incorrect and staff was unhelpful.,Negative
13253,5672,33177,29,11,2024-05-26,3,Decent taste but portion size could be better.,Neutral
13254,11559,296,46,2,2025-06-23,5,"Friendly staff and tasty food, will order again.",Positive
13255,7378,34242,31,13,2025-03-29,5,One of the best QSR experiences in the city.,Positive
13256,9240,14862,38,5,2025-05-02,4,"Great taste and hot, fresh delivery.",Positive
13257,1953,23158,36,17,2024-05-30,5,"Absolutely loved the food, quick service too!",Positive
13258,11219,20692,1,4,2024-04-16,4,"Friendly staff and tasty food, will order again.",Positive
13259,8308,465,17,5,2024-05-27,4,"Friendly staff and tasty food, will order again.",Positive
13260,2680,6718,65,19,2025-01-26,5,One of the best QSR experiences in the city.,Positive
13261,4898,12404,57,13,2025-02-09,4,Perfectly cooked and packed really well.,Positive
13262,7662,27629,57,2,2024-11-12,4,"Great taste and hot, fresh delivery.",Positive
13263,8642,24054,35,19,2024-11-24,4,One of the best QSR experiences in the city.,Positive
13264,4985,32028,28,8,2025-09-01,5,"Great taste and hot, fresh delivery.",Positive
13265,3727,15264,8,15,2024-05-20,4,,Positive
13266,11608,15463,31,8,2024-05-10,5,One of the best QSR experiences in the city.,Positive
13267,2088,27756,53,8,2026-01-17,4,"Great taste and hot, fresh delivery.",Positive
13268,3543,29164,14,5,2025-09-08,4,"Absolutely loved the food, quick service too!",Positive
13269,10600,5813,14,8,2025-01-11,2,Food arrived cold and soggy.,Negative
13270,3884,31527,46,7,2025-07-24,2,,Negative
13271,6648,37208,44,4,2026-01-30,4,One of the best QSR experiences in the city.,Positive
13272,4492,3601,8,5,2026-04-10,3,"Food was okay, nothing special.",Neutral
13273,8114,19017,31,11,2026-06-01,4,"Absolutely loved the food, quick service too!",Positive
13274,4520,40795,16,17,2026-07-22,5,Perfectly cooked and packed really well.,Positive
13275,5034,13508,45,9,2025-04-12,5,,Positive
13276,6889,35641,36,3,2024-01-28,5,"Friendly staff and tasty food, will order again.",Positive
13277,3493,11179,48,5,2025-05-30,3,Decent taste but portion size could be better.,Neutral
13278,8074,21158,60,5,2026-05-11,5,Perfectly cooked and packed really well.,Positive
13279,5555,21776,22,10,2025-08-15,5,"Friendly staff and tasty food, will order again.",Positive
13280,3353,23868,13,20,2026-04-13,3,"Average experience, delivery took a bit long.",Neutral
13281,4121,6144,34,5,2024-01-22,5,,Positive
13282,11283,29667,3,8,2024-08-16,4,"Great taste and hot, fresh delivery.",Positive
13283,3590,41954,67,9,2026-01-06,5,,Positive
13284,10203,2018,58,5,2025-04-08,5,"Great taste and hot, fresh delivery.",Positive
13285,6514,37817,60,5,2025-10-09,4,,Positive
13286,219,482,64,8,2025-04-07,4,"Great taste and hot, fresh delivery.",Positive
13287,7724,38881,16,5,2026-01-18,4,One of the best QSR experiences in the city.,Positive
13288,9460,28930,57,5,2025-04-14,3,"It was fine, met basic expectations.",Neutral
13289,6871,32659,41,16,2025-08-03,4,"Great taste and hot, fresh delivery.",Positive
13290,9729,31098,29,5,2026-07-24,5,,Positive
13291,883,28321,18,19,2024-07-05,3,Decent taste but portion size could be better.,Neutral
13292,7008,15566,16,10,2025-06-14,3,"It was fine, met basic expectations.",Neutral
13293,11343,21747,67,3,2024-06-12,5,"Friendly staff and tasty food, will order again.",Positive
13294,5566,15086,15,11,2024-10-15,5,Perfectly cooked and packed really well.,Positive
13295,1568,31238,71,16,2026-07-13,3,"It was fine, met basic expectations.",Neutral
13296,2686,26876,59,7,2025-04-11,4,"Great taste and hot, fresh delivery.",Positive
13297,5183,41916,40,5,2026-07-05,5,,Positive
13298,10739,32753,61,17,2025-11-12,2,Way too oily and not fresh at all.,Negative
13299,3423,30718,40,15,2025-04-10,3,"It was fine, met basic expectations.",Neutral
13300,3913,29947,46,5,2025-06-03,5,"Friendly staff and tasty food, will order again.",Positive
13301,12384,9124,62,8,2025-11-22,3,,Neutral
13302,12432,13711,21,5,2024-12-16,5,"Great taste and hot, fresh delivery.",Positive
13303,9508,41266,28,19,2025-08-31,5,,Positive
13304,5577,535,11,5,2024-10-12,5,"Great taste and hot, fresh delivery.",Positive
13305,3588,22851,57,5,2025-09-21,3,"It was fine, met basic expectations.",Neutral
13306,8657,1068,4,5,2026-02-17,5,Perfectly cooked and packed really well.,Positive
13307,4294,26030,5,19,2024-11-07,4,,Positive
13308,8945,32264,32,12,2025-05-13,4,Perfectly cooked and packed really well.,Positive
13309,4317,36597,65,17,2026-05-02,5,,Positive
13310,10919,17901,69,2,2025-08-18,5,,Positive
13311,8905,30969,65,3,2026-01-28,4,"Absolutely loved the food, quick service too!",Positive
13312,10426,41285,29,13,2026-05-14,5,One of the best QSR experiences in the city.,Positive
13313,2148,9793,37,16,2026-04-29,5,"Great taste and hot, fresh delivery.",Positive
13314,6293,15660,55,12,2024-03-11,5,,Positive
13315,10845,17270,2,19,2025-11-13,5,"Great taste and hot, fresh delivery.",Positive
13316,5084,19796,42,5,2024-08-04,4,,Positive
13317,11224,281,47,5,2025-01-21,5,,Positive
13318,995,649,68,8,2026-02-09,3,"Food was okay, nothing special.",Neutral
13319,7423,34193,41,5,2024-05-19,5,"Great taste and hot, fresh delivery.",Positive
13320,11065,38570,26,8,2025-08-03,5,Perfectly cooked and packed really well.,Positive
13321,2918,5534,68,5,2026-03-30,5,Perfectly cooked and packed really well.,Neutral
13322,2518,12816,6,5,2025-08-03,5,"Friendly staff and tasty food, will order again.",Positive
13323,12419,32854,5,17,2024-06-16,5,"Absolutely loved the food, quick service too!",Positive
13324,3745,32360,23,3,2024-06-03,4,"Friendly staff and tasty food, will order again.",Positive
13325,11640,33165,50,17,2024-10-30,3,Decent taste but portion size could be better.,Neutral
13326,5150,19815,28,8,2026-04-12,1,Delivery was very late and food quality was poor.,Negative
13327,6999,37954,54,19,2026-08-03,2,,Negative
13328,11286,920,22,9,2024-03-13,5,One of the best QSR experiences in the city.,Positive
13329,8610,30271,45,16,2026-07-23,4,,Positive
13330,12421,30113,67,5,2026-05-03,3,"It was fine, met basic expectations.",Neutral
13331,1248,39136,14,8,2025-11-06,5,"Great taste and hot, fresh delivery.",Positive
13332,4049,38169,10,4,2023-12-27,4,Perfectly cooked and packed really well.,Positive
13333,5502,35564,55,8,2025-06-13,4,"Absolutely loved the food, quick service too!",Positive
13334,3225,40140,41,12,2024-01-30,5,"Friendly staff and tasty food, will order again.",Positive
13335,12444,29829,71,5,2025-02-24,5,One of the best QSR experiences in the city.,Positive
13336,8,35344,61,19,2024-10-26,5,One of the best QSR experiences in the city.,Positive
13337,6959,35934,54,19,2025-10-07,5,Perfectly cooked and packed really well.,Positive
13338,6992,8182,47,12,2026-06-22,4,"Great taste and hot, fresh delivery.",Positive
13339,2911,11531,23,17,2026-03-11,4,"Absolutely loved the food, quick service too!",Positive
13340,341,6603,52,17,2024-12-16,3,Decent taste but portion size could be better.,Neutral
13341,4594,37942,71,15,2024-01-18,5,One of the best QSR experiences in the city.,Positive
13342,6594,2248,37,8,2025-09-12,5,One of the best QSR experiences in the city.,Positive
13343,9346,27992,60,19,2025-07-22,5,,Positive
13344,9081,24372,43,8,2024-06-16,5,"Absolutely loved the food, quick service too!",Positive
13345,3283,35176,68,16,2025-06-30,4,,Positive
13346,12225,39233,53,20,2024-02-21,5,"Friendly staff and tasty food, will order again.",Positive
13347,11587,7452,67,18,2024-03-21,1,Food arrived cold and soggy.,Negative
13348,7486,21836,23,5,2025-10-23,4,,Neutral
13349,11312,7140,67,20,2024-06-08,5,"Friendly staff and tasty food, will order again.",Positive
13350,4747,17592,23,13,2025-07-16,3,Decent taste but portion size could be better.,Neutral
13351,9687,35134,22,15,2024-02-25,5,One of the best QSR experiences in the city.,Positive
13352,3674,5768,64,8,2026-05-10,4,,Positive
13353,8578,10002,43,18,2024-02-09,5,"Great taste and hot, fresh delivery.",Positive
13354,1313,40065,48,9,2026-06-14,5,"Friendly staff and tasty food, will order again.",Positive
13355,12004,34079,62,4,2023-12-12,4,,Positive
13356,7941,1666,15,5,2025-04-17,5,Perfectly cooked and packed really well.,Positive
13357,9883,33712,36,9,2026-02-11,5,"Friendly staff and tasty food, will order again.",Positive
13358,11765,29535,36,10,2025-10-06,3,"Average experience, delivery took a bit long.",Neutral
13359,6519,36778,14,5,2026-04-04,5,One of the best QSR experiences in the city.,Positive
13360,1020,20852,26,13,2025-08-17,5,One of the best QSR experiences in the city.,Positive
13361,1573,10328,42,13,2024-10-27,4,"Absolutely loved the food, quick service too!",Positive
13362,1305,30390,15,17,2026-08-04,3,"Average experience, delivery took a bit long.",Neutral
13363,8650,2047,47,8,2025-01-05,5,Perfectly cooked and packed really well.,Positive
13364,11847,3867,48,5,2024-07-02,4,One of the best QSR experiences in the city.,Positive
13365,403,25628,34,11,2026-01-26,2,Food arrived cold and soggy.,Negative
13366,9375,28280,59,15,2024-05-13,5,,Positive
13367,6440,7086,22,15,2024-11-04,3,"Average experience, delivery took a bit long.",Neutral
13368,539,9061,56,9,2026-06-30,4,Perfectly cooked and packed really well.,Positive
13369,3862,36019,53,4,2024-04-12,5,One of the best QSR experiences in the city.,Positive
13370,8252,22208,2,15,2025-07-17,5,"Friendly staff and tasty food, will order again.",Positive
13371,1003,21368,36,13,2025-10-21,5,"Absolutely loved the food, quick service too!",Positive
13372,8809,11664,62,5,2025-03-09,5,Perfectly cooked and packed really well.,Positive
13373,2441,25525,5,13,2024-11-26,4,"Absolutely loved the food, quick service too!",Positive
13374,10524,39595,56,5,2025-12-15,4,One of the best QSR experiences in the city.,Positive
13375,4438,31639,20,5,2026-06-22,5,"Friendly staff and tasty food, will order again.",Positive
13376,9139,11146,24,5,2026-01-17,5,One of the best QSR experiences in the city.,Positive
13377,3810,510,38,5,2025-07-23,4,Perfectly cooked and packed really well.,Positive
13378,5876,3020,46,17,2024-11-20,4,,Positive
13379,8238,36714,70,5,2026-03-18,5,Perfectly cooked and packed really well.,Positive
13380,9498,39772,40,5,2026-07-04,1,Delivery was very late and food quality was poor.,Negative
13381,692,12122,5,8,2025-08-21,5,,Positive
13382,121,39383,3,11,2024-08-24,3,"It was fine, met basic expectations.",Neutral
13383,12336,14201,53,17,2025-01-02,2,,Negative
13384,3091,434,46,17,2024-01-03,5,"Friendly staff and tasty food, will order again.",Positive
13385,9748,24273,64,12,2025-05-08,5,"Great taste and hot, fresh delivery.",Positive
13386,9025,33922,19,8,2024-07-13,4,"Great taste and hot, fresh delivery.",Positive
13387,8694,31157,2,5,2025-06-02,3,Decent taste but portion size could be better.,Neutral
13388,806,24341,16,16,2026-05-19,5,,Positive
13389,3959,8127,46,15,2025-08-08,2,Way too oily and not fresh at all.,Negative
13390,4174,11268,56,4,2025-07-09,4,"Friendly staff and tasty food, will order again.",Positive
13391,6627,15986,16,9,2024-12-23,5,Perfectly cooked and packed really well.,Positive
13392,288,3049,17,20,2025-01-01,4,Perfectly cooked and packed really well.,Positive
13393,5546,16219,47,9,2025-03-14,2,Delivery was very late and food quality was poor.,Negative
13394,6690,26311,64,13,2025-06-22,4,"Absolutely loved the food, quick service too!",Positive
13395,5678,34949,40,3,2024-06-28,5,,Positive
13396,860,2840,13,8,2025-12-29,5,,Positive
13397,11210,16700,38,5,2026-01-20,5,,Positive
13398,3733,25558,23,3,2026-03-16,4,One of the best QSR experiences in the city.,Positive
13399,585,1142,31,14,2024-05-06,3,Decent taste but portion size could be better.,Neutral
13400,12003,16857,54,5,2025-07-16,5,One of the best QSR experiences in the city.,Positive
13401,6507,16485,3,6,2025-05-04,5,"Great taste and hot, fresh delivery.",Positive
13402,2817,19948,21,2,2025-08-04,4,Perfectly cooked and packed really well.,Positive
13403,1584,11583,3,19,2025-10-19,4,One of the best QSR experiences in the city.,Positive
13404,665,25043,56,17,2025-04-29,4,One of the best QSR experiences in the city.,Positive
13405,11472,19977,68,6,2025-02-09,1,Order was incorrect and staff was unhelpful.,Negative
13406,2404,39842,4,5,2025-06-16,4,"Absolutely loved the food, quick service too!",Positive
13407,2857,10562,11,17,2024-01-22,3,Decent taste but portion size could be better.,NEUTRAL
13408,4251,41936,65,2,2025-11-11,4,Perfectly cooked and packed really well.,Positive
13409,1447,36326,70,8,2025-05-07,3,"Average experience, delivery took a bit long.",Neutral
13410,2231,35867,16,17,2025-12-14,1,,Negative
13411,2305,1371,17,12,2024-06-20,2,,Negative
13412,6727,29093,18,11,2023-12-24,1,Order was incorrect and staff was unhelpful.,Negative
13413,5331,32147,68,6,2026-07-05,5,Perfectly cooked and packed really well.,Positive
13414,9795,148,41,8,2026-01-28,2,Food arrived cold and soggy.,Negative
13415,2838,25670,14,17,2026-01-28,5,,Positive
13416,7885,6021,28,11,2026-05-26,4,Perfectly cooked and packed really well.,Positive
13417,1757,37053,16,8,2024-08-24,3,"Food was okay, nothing special.",NEUTRAL
13418,5528,40546,38,16,2024-12-13,3,Decent taste but portion size could be better.,Neutral
13419,11887,2714,46,6,2024-03-29,4,Perfectly cooked and packed really well.,Positive
13420,10703,37475,22,13,2025-03-03,4,"Absolutely loved the food, quick service too!",Positive
