OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountAmount,FinalAmount
89820,37710,3,2,93.62,0.0,187.24
89821,37711,38,2,52.51,0.0,105.02
89822,37712,31,2,64.68,0.0,129.36
89823,37713,25,1,163.63,0.0,163.63
89824,37714,4,3,97.88,14.68,278.96
89825,37714,44,1,190.78,9.54,181.24
89826,37715,15,3,154.26,0.0,462.78
89827,37715,53,2,197.26,0.0,394.52
89828,37716,71,1,159.04,0.0,159.04
89829,37716,41,2,50.99,5.1,96.88
89830,37716,25,1,163.63,0.0,163.63
89831,37717,60,1,212.72,0.0,212.72
89832,37718,45,1,206.77,20.68,186.09
89833,37719,52,2,97.93,19.59,176.27
89834,37719,59,2,349.44,34.94,663.94
89835,37719,33,3,82.14,0.0,246.42
89836,37719,12,1,147.57,14.76,132.81
89837,37719,30,3,60.79,9.12,173.25
89838,37720,33,1,82.14,0.0,82.14
89839,37720,18,3,140.88,0.0,422.64
89840,37721,20,2,238.82,47.76,429.88
89841,37721,57,1,107.13,0.0,107.13
89842,37721,63,3,200.54,90.24,511.38
89843,37722,24,2,205.36,0.0,410.72
89844,37722,27,2,68.37,6.84,129.9
89845,37723,66,2,234.61,70.38,398.84
89846,37724,52,3,97.93,29.38,264.41
89847,37725,69,2,177.24,0.0,354.48
89848,37725,6,1,178.02,0.0,178.02
89849,37725,17,2,144.83,0.0,289.66
89850,37725,16,3,110.35,0.0,331.05
89851,37726,67,2,310.47,0.0,620.94
89852,37726,39,1,49.95,2.5,47.45
89853,37726,15,2,154.26,30.85,277.67
89854,37726,53,2,197.26,0.0,394.52
89855,37727,29,1,93.43,0.0,93.43
89856,37727,52,3,97.93,0.0,293.79
89857,37728,23,1,208.08,0.0,208.08
89858,37728,31,2,64.68,12.94,116.42
89859,37729,30,1,60.79,0.0,60.79
89860,37729,32,2,79.0,0.0,158.0
89861,37729,14,1,172.14,25.82,146.32
89862,37730,61,2,234.61,0.0,469.22
89863,37730,22,1,136.34,0.0,136.34
89864,37731,12,2,147.57,44.27,250.87
89865,37731,64,1,256.44,0.0,256.44
89866,37732,64,2,256.44,51.29,461.59
89867,37733,70,2,318.01,63.6,572.42
89868,37733,13,1,160.7,0.0,160.7
89869,37733,5,1,182.17,18.22,163.95
89870,37733,20,2,238.82,71.65,405.99
89871,37734,53,1,197.26,0.0,197.26
89872,37734,4,3,97.88,0.0,293.64
89873,37734,19,3,206.87,0.0,620.61
89874,37735,56,3,268.8,120.96,685.44
89875,37736,37,3,63.47,19.04,171.37
89876,37736,42,1,75.33,0.0,75.33
89877,37737,2,1,122.34,0.0,122.34
89878,37738,60,2,212.72,21.27,404.17
89879,37739,3,2,93.62,0.0,187.24
89880,37740,24,1,205.36,20.54,184.82
89881,37740,51,2,236.82,71.05,402.59
89882,37740,58,3,183.14,54.94,494.48
89883,37741,1,1,248.27,0.0,248.27
89884,37741,2,1,122.34,0.0,122.34
89885,37742,57,2,107.13,21.43,192.83
89886,37743,16,3,110.35,16.55,314.5
89887,37744,42,3,75.33,11.3,214.69
89888,37745,9,1,151.74,15.17,136.57
89889,37746,29,3,93.43,0.0,280.29
89890,37746,55,3,478.02,215.11,1218.95
89891,37747,1,1,248.27,0.0,248.27
89892,37748,6,1,178.02,0.0,178.02
89893,37748,70,3,318.01,0.0,954.03
89894,37749,11,1,211.28,0.0,211.28
89895,37749,10,3,231.22,34.68,658.98
89896,37750,12,3,147.57,0.0,442.71
89897,37750,69,3,177.24,0.0,531.72
89898,37750,31,2,64.68,0.0,129.36
89899,37750,35,1,82.41,4.12,78.29
89900,37751,5,2,182.17,0.0,364.34
89901,37751,48,1,367.71,0.0,367.71
89902,37751,12,1,147.57,7.38,140.19
89903,37751,24,2,205.36,0.0,410.72
89904,37751,21,3,159.11,23.87,453.46
89905,37752,55,3,478.02,71.7,1362.36
89906,37752,54,1,200.54,20.05,180.49
89907,37752,31,3,64.68,0.0,194.04
89908,37753,39,3,49.95,7.49,142.36
89909,37753,45,1,206.77,20.68,186.09
89910,37753,15,2,154.26,0.0,308.52
89911,37754,58,3,183.14,0.0,549.42
89912,37754,47,3,188.17,0.0,564.51
89913,37754,14,2,172.14,34.43,309.85
89914,37754,32,1,79.0,0.0,79.0
89915,37755,64,2,256.44,76.93,435.95
89916,37755,14,1,172.14,25.82,146.32
89917,37756,64,3,256.44,76.93,692.39
89918,37757,29,2,93.43,0.0,186.86
89919,37758,47,3,188.17,0.0,564.51
89920,37758,40,3,122.76,0.0,368.28
89921,37759,64,3,256.44,38.47,730.85
89922,37759,31,3,64.68,9.7,184.34
89923,37760,21,1,159.11,7.96,151.15
89924,37761,14,3,172.14,0.0,516.42
89925,37761,20,3,238.82,71.65,644.81
89926,37761,6,2,178.02,35.6,320.44
89927,37761,30,1,60.79,0.0,60.79
89928,37761,58,1,183.14,0.0,183.14
89929,37762,30,2,60.79,12.16,109.42
89930,37762,44,1,190.78,9.54,181.24
89931,37763,14,2,172.14,34.43,309.85
89932,37763,44,1,190.78,0.0,190.78
89933,37763,60,1,212.72,31.91,180.81
89934,37764,3,2,93.62,0.0,187.24
89935,37765,10,1,231.22,0.0,231.22
89936,37765,5,3,182.17,54.65,491.86
89937,37765,65,1,300.59,45.09,255.5
89938,37765,30,2,60.79,6.08,115.5
89939,37765,9,1,151.74,22.76,128.98
89940,37766,29,1,93.43,0.0,93.43
89941,37767,59,2,349.44,0.0,698.88
89942,37768,56,3,268.8,120.96,685.44
89943,37768,45,2,206.77,0.0,413.54
89944,37768,41,2,50.99,0.0,101.98
89945,37768,17,1,144.83,0.0,144.83
89946,37768,20,1,238.82,0.0,238.82
89947,37769,21,1,159.11,0.0,159.11
89948,37770,45,3,206.77,31.02,589.29
89949,37770,38,1,52.51,5.25,47.26
89950,37770,3,1,93.62,0.0,93.62
89951,37771,34,1,41.41,0.0,41.41
89952,37771,6,1,178.02,8.9,169.12
89953,37772,58,2,183.14,18.31,347.97
89954,37772,44,2,190.78,0.0,381.56
89955,37772,14,2,172.14,0.0,344.28
89956,37773,27,3,68.37,0.0,205.11
89957,37773,16,3,110.35,33.1,297.95
89958,37774,46,2,161.47,0.0,322.94
89959,37774,16,2,110.35,0.0,220.7
89960,37775,4,1,97.88,0.0,97.88
89961,37775,57,3,107.13,32.14,289.25
89962,37775,1,3,248.27,37.24,707.57
89963,37775,59,3,349.44,0.0,1048.32
89964,37776,45,1,206.77,0.0,206.77
89965,37776,34,1,41.41,6.21,35.2
89966,37776,39,3,49.95,22.48,127.37
89967,37777,43,2,277.53,0.0,555.06
89968,37778,28,3,96.03,14.4,273.69
89969,37779,60,3,212.72,31.91,606.25
89970,37779,59,2,349.44,34.94,663.94
89971,37780,65,1,300.59,30.06,270.53
89972,37780,43,1,277.53,41.63,235.9
89973,37781,31,3,64.68,0.0,194.04
89974,37781,27,1,68.37,3.42,64.95
89975,37782,26,1,183.0,0.0,183.0
89976,37782,47,3,188.17,0.0,564.51
89977,37782,32,3,79.0,0.0,237.0
89978,37783,37,2,63.47,0.0,126.94
89979,37783,19,3,206.87,0.0,620.61
89980,37784,54,2,200.54,0.0,401.08
89981,37785,6,2,178.02,17.8,338.24
89982,37786,38,3,52.51,15.75,141.78
89983,37786,10,1,231.22,0.0,231.22
89984,37787,29,3,93.43,0.0,280.29
89985,37787,32,1,79.0,0.0,79.0
89986,37787,17,3,144.83,0.0,434.49
89987,37787,1,2,248.27,74.48,422.06
89988,37788,59,2,349.44,0.0,698.88
89989,37788,56,3,268.8,40.32,766.08
89990,37788,57,1,107.13,5.36,101.77
89991,37789,59,2,349.44,0.0,698.88
89992,37789,48,1,367.71,55.16,312.55
89993,37790,17,1,144.83,21.72,123.11
89994,37790,7,1,243.68,0.0,243.68
89995,37790,9,3,151.74,0.0,455.22
89996,37790,31,1,64.68,0.0,64.68
89997,37791,13,1,160.7,0.0,160.7
89998,37792,46,2,161.47,16.15,306.79
89999,37793,8,2,180.47,0.0,360.94
90000,37794,70,2,318.01,63.6,572.42
90001,37794,36,2,33.65,0.0,67.3
90002,37794,66,1,234.61,0.0,234.61
90003,37795,45,3,206.77,0.0,620.31
90004,37795,51,3,236.82,0.0,710.46
90005,37795,60,3,212.72,31.91,606.25
90006,37795,55,3,478.02,0.0,1434.06
90007,37796,37,3,63.47,0.0,190.41
90008,37796,33,2,82.14,0.0,164.28
90009,37797,3,1,93.62,14.04,79.58
90010,37797,63,2,200.54,20.05,381.03
90011,37798,62,3,159.59,47.88,430.89
90012,37798,42,2,75.33,15.07,135.59
90013,37799,16,2,110.35,11.04,209.66
90014,37800,51,2,236.82,0.0,473.64
90015,37801,14,2,172.14,34.43,309.85
90016,37802,55,1,478.02,47.8,430.22
90017,37802,69,3,177.24,26.59,505.13
90018,37803,34,2,41.41,12.42,70.4
90019,37804,52,1,97.93,0.0,97.93
90020,37804,53,2,197.26,19.73,374.79
90021,37804,40,1,122.76,0.0,122.76
90022,37804,69,3,177.24,26.59,505.13
90023,37805,60,3,212.72,63.82,574.34
90024,37805,54,1,200.54,0.0,200.54
90025,37806,14,3,172.14,0.0,516.42
90026,37807,41,3,50.99,0.0,152.97
90027,37807,59,2,349.44,0.0,698.88
90028,37808,24,3,205.36,92.41,523.67
90029,37808,15,3,154.26,0.0,462.78
90030,37809,30,2,60.79,0.0,121.58
90031,37809,68,3,310.47,46.57,884.84
90032,37810,14,1,172.14,8.61,163.53
90033,37810,53,3,197.26,0.0,591.78
90034,37811,63,1,200.54,0.0,200.54
90035,37811,1,2,248.27,74.48,422.06
90036,37811,10,3,231.22,104.05,589.61
90037,37812,14,3,172.14,25.82,490.6
90038,37812,10,1,231.22,23.12,208.1
90039,37812,67,1,310.47,0.0,310.47
90040,37813,7,3,243.68,0.0,731.04
90041,37813,35,3,82.41,0.0,247.23
90042,37813,38,2,52.51,0.0,105.02
90043,37813,21,3,159.11,0.0,477.33
90044,37814,58,2,183.14,0.0,366.28
90045,37814,62,2,159.59,0.0,319.18
90046,37814,50,3,244.62,0.0,733.86
90047,37814,33,3,82.14,36.96,209.46
90048,37815,5,2,182.17,0.0,364.34
90049,37815,61,1,234.61,23.46,211.15
90050,37816,61,3,234.61,0.0,703.83
90051,37816,18,2,140.88,0.0,281.76
90052,37816,12,3,147.57,0.0,442.71
90053,37816,45,3,206.77,31.02,589.29
90054,37817,51,2,236.82,0.0,473.64
90055,37818,4,1,97.88,4.89,92.99
90056,37819,44,2,190.78,57.23,324.33
90057,37819,54,1,200.54,10.03,190.51
90058,37819,18,2,140.88,0.0,281.76
90059,37820,20,1,238.82,23.88,214.94
90060,37821,26,1,183.0,18.3,164.7
90061,37821,65,2,300.59,0.0,601.18
90062,37822,1,2,248.27,49.65,446.89
90063,37823,9,1,151.74,15.17,136.57
90064,37823,1,3,248.27,111.72,633.09
90065,37823,13,3,160.7,24.11,457.99
90066,37824,61,2,234.61,0.0,469.22
90067,37825,10,2,231.22,0.0,462.44
90068,37825,8,2,180.47,0.0,360.94
90069,37826,33,3,82.14,24.64,221.78
90070,37826,45,3,206.77,0.0,620.31
90071,37827,7,2,243.68,0.0,487.36
90072,37827,25,1,163.63,16.36,147.27
90073,37827,11,2,211.28,21.13,401.43
90074,37827,23,3,208.08,0.0,624.24
90075,37828,13,3,160.7,0.0,482.1
90076,37829,58,2,183.14,36.63,329.65
90077,37829,56,2,268.8,0.0,537.6
90078,37829,22,3,136.34,20.45,388.57
90079,37830,31,2,64.68,0.0,129.36
90080,37831,18,1,140.88,0.0,140.88
90081,37831,71,3,159.04,0.0,477.12
90082,37831,41,2,50.99,0.0,101.98
90083,37832,42,3,75.33,33.9,192.09
90084,37832,19,3,206.87,0.0,620.61
90085,37833,38,3,52.51,0.0,157.53
90086,37833,16,2,110.35,0.0,220.7
90087,37833,35,2,82.41,8.24,156.58
90088,37833,65,1,300.59,0.0,300.59
90089,37833,59,3,349.44,0.0,1048.32
90090,37834,23,2,208.08,0.0,416.16
90091,37834,56,1,268.8,0.0,268.8
90092,37835,58,1,183.14,9.16,173.98
90093,37835,33,1,82.14,0.0,82.14
90094,37835,27,2,68.37,0.0,136.74
90095,37835,50,2,244.62,0.0,489.24
90096,37836,28,3,96.03,0.0,288.09
90097,37837,62,2,159.59,0.0,319.18
90098,37838,60,2,212.72,0.0,425.44
90099,37838,24,1,205.36,20.54,184.82
90100,37839,41,3,50.99,0.0,152.97
90101,37840,44,2,190.78,38.16,343.4
90102,37841,51,2,236.82,71.05,402.59
90103,37841,44,2,190.78,0.0,381.56
90104,37842,57,2,107.13,21.43,192.83
90105,37843,31,1,64.68,0.0,64.68
90106,37843,11,3,211.28,0.0,633.84
90107,37843,2,2,122.34,0.0,244.68
90108,37844,7,2,243.68,0.0,487.36
90109,37844,37,2,63.47,12.69,114.25
90110,37845,1,2,248.27,0.0,496.54
90111,37845,50,3,244.62,0.0,733.86
90112,37846,12,2,147.57,29.51,265.63
90113,37847,2,2,122.34,36.7,207.98
90114,37848,62,2,159.59,15.96,303.22
90115,37848,51,3,236.82,106.57,603.89
90116,37849,24,-3,205.36,30.8,585.28
90117,37850,56,3,268.8,0.0,806.4
90118,37851,10,2,231.22,0.0,462.44
90119,37851,9,1,151.74,0.0,151.74
90120,37851,23,1,208.08,0.0,208.08
90121,37852,9,3,151.74,0.0,455.22
90122,37853,2,2,122.34,36.7,207.98
90123,37854,17,3,144.83,0.0,434.49
90124,37854,42,2,75.33,0.0,150.66
90125,37854,39,1,49.95,7.49,42.46
90126,37854,30,2,60.79,18.24,103.34
90127,37854,10,3,231.22,0.0,693.66
90128,37855,62,3,159.59,47.88,430.89
90129,37855,21,2,159.11,15.91,302.31
90130,37856,53,1,197.26,19.73,177.53
90131,37857,61,1,234.61,0.0,234.61
90132,37858,25,2,163.63,16.36,310.9
90133,37859,24,1,205.36,10.27,195.09
90134,37859,5,3,182.17,27.33,519.18
90135,37860,12,2,147.57,0.0,295.14
90136,37861,6,1,178.02,0.0,178.02
90137,37861,14,1,172.14,17.21,154.93
90138,37862,4,3,97.88,0.0,293.64
90139,37863,21,2,159.11,0.0,318.22
90140,37863,31,1,64.68,3.23,61.45
90141,37863,9,2,151.74,0.0,303.48
90142,37864,19,3,206.87,0.0,620.61
90143,37864,70,1,318.01,0.0,318.01
90144,37865,6,3,178.02,80.11,453.95
90145,37865,13,2,160.7,16.07,305.33
90146,37865,17,2,144.83,0.0,289.66
90147,37865,71,2,159.04,47.71,270.37
90148,37865,34,1,41.41,0.0,41.41
90149,37866,44,1,190.78,0.0,190.78
90150,37866,15,1,154.26,23.14,131.12
90151,37866,35,1,82.41,0.0,82.41
90152,37866,54,3,200.54,0.0,601.62
90153,37866,55,3,478.02,0.0,1434.06
90154,37867,12,3,147.57,0.0,442.71
90155,37867,70,3,318.01,0.0,954.03
90156,37868,35,2,82.41,0.0,164.82
90157,37868,30,1,60.79,0.0,60.79
90158,37869,68,3,310.47,0.0,931.41
90159,37869,31,2,64.68,19.4,109.96
90160,37870,26,3,183.0,0.0,549.0
90161,37870,66,3,234.61,0.0,703.83
90162,37870,3,2,93.62,0.0,187.24
90163,37870,71,3,159.04,0.0,477.12
90164,37870,22,2,136.34,0.0,272.68
90165,37871,22,3,136.34,40.9,368.12
90166,37871,46,3,161.47,72.66,411.75
90167,37871,58,3,183.14,0.0,549.42
90168,37872,35,2,82.41,8.24,156.58
90169,37873,34,2,41.41,8.28,74.54
90170,37873,63,3,200.54,90.24,511.38
90171,37873,45,3,206.77,62.03,558.28
90172,37874,58,2,183.14,54.94,311.34
90173,37875,58,1,183.14,0.0,183.14
90174,37875,15,3,154.26,46.28,416.5
90175,37875,67,2,310.47,31.05,589.89
90176,37875,1,1,248.27,0.0,248.27
90177,37876,31,1,64.68,0.0,64.68
90178,37876,7,3,243.68,0.0,731.04
90179,37877,35,3,82.41,0.0,247.23
90180,37878,70,1,318.01,0.0,318.01
90181,37878,30,1,60.79,0.0,60.79
90182,37878,45,1,206.77,20.68,186.09
90183,37879,17,2,144.83,28.97,260.69
90184,37880,56,1,268.8,26.88,241.92
90185,37881,45,2,206.77,41.35,372.19
90186,37882,39,3,49.95,0.0,149.85
90187,37882,33,2,82.14,16.43,147.85
90188,37882,34,1,41.41,0.0,41.41
90189,37882,18,1,140.88,14.09,126.79
90190,37882,2,1,122.34,0.0,122.34
90191,37883,58,2,183.14,36.63,329.65
90192,37883,16,1,110.35,0.0,110.35
90193,37883,21,2,159.11,0.0,318.22
90194,37883,19,2,206.87,20.69,393.05
90195,37883,33,2,82.14,0.0,164.28
90196,37884,16,2,110.35,0.0,220.7
90197,37884,8,1,180.47,0.0,180.47
90198,37885,61,1,234.61,35.19,199.42
90199,37885,51,3,236.82,0.0,710.46
90200,37886,58,3,183.14,0.0,549.42
90201,37886,38,3,52.51,0.0,157.53
90202,37886,42,1,75.33,0.0,75.33
90203,37887,12,2,147.57,29.51,265.63
90204,37887,6,2,178.02,53.41,302.63
90205,37888,50,3,244.62,0.0,733.86
90206,37888,5,1,182.17,9.11,173.06
90207,37888,1,3,248.27,0.0,744.81
90208,37888,7,2,243.68,0.0,487.36
90209,37889,23,3,208.08,93.64,530.6
90210,37889,66,3,234.61,0.0,703.83
90211,37889,69,2,177.24,0.0,354.48
90212,37889,41,1,50.99,0.0,50.99
90213,37890,28,1,96.03,0.0,96.03
90214,37890,17,3,144.83,0.0,434.49
90215,37890,50,3,244.62,0.0,733.86
90216,37890,3,1,93.62,4.68,88.94
90217,37890,10,2,231.22,0.0,462.44
90218,37891,26,2,183.0,0.0,366.0
90219,37891,15,3,154.26,69.42,393.36
90220,37891,18,1,140.88,14.09,126.79
90221,37891,44,1,190.78,28.62,162.16
90222,37891,63,2,200.54,0.0,401.08
90223,37892,59,2,349.44,34.94,663.94
90224,37892,67,3,310.47,139.71,791.7
90225,37893,53,3,197.26,0.0,591.78
90226,37893,35,1,82.41,0.0,82.41
90227,37893,46,2,161.47,48.44,274.5
90228,37893,20,2,238.82,0.0,477.64
90229,37894,48,3,367.71,55.16,1047.97
90230,37894,33,3,82.14,24.64,221.78
90231,37894,56,1,268.8,0.0,268.8
90232,37895,50,1,244.62,0.0,244.62
90233,37895,24,2,205.36,20.54,390.18
90234,37895,56,2,268.8,26.88,510.72
90235,37896,69,1,177.24,17.72,159.52
90236,37896,31,1,64.68,0.0,64.68
90237,37896,14,1,172.14,0.0,172.14
90238,37897,1,1,248.27,0.0,248.27
90239,37897,50,3,244.62,73.39,660.47
90240,37898,67,3,310.47,139.71,791.7
90241,37898,62,2,159.59,0.0,319.18
90242,37898,8,2,180.47,36.09,324.85
90243,37898,21,3,159.11,0.0,477.33
90244,37899,63,2,200.54,40.11,360.97
90245,37899,1,2,248.27,0.0,496.54
90246,37899,38,3,52.51,0.0,157.53
90247,37900,13,3,160.7,0.0,482.1
90248,37900,63,3,200.54,30.08,571.54
90249,37900,42,1,75.33,0.0,75.33
90250,37901,11,1,211.28,10.56,200.72
90251,37901,60,3,212.72,0.0,638.16
90252,37902,30,1,60.79,9.12,51.67
90253,37902,61,3,234.61,70.38,633.45
90254,37902,1,3,248.27,0.0,744.81
90255,37902,21,1,159.11,0.0,159.11
90256,37903,10,2,231.22,0.0,462.44
90257,37904,27,1,68.37,6.84,61.53
90258,37905,32,3,79.0,23.7,213.3
90259,37905,9,1,151.74,0.0,151.74
90260,37906,11,1,211.28,0.0,211.28
90261,37906,36,3,33.65,5.05,95.9
90262,37907,39,3,49.95,0.0,149.85
90263,37907,47,1,188.17,0.0,188.17
90264,37908,42,3,75.33,0.0,225.99
90265,37909,41,2,50.99,0.0,101.98
90266,37909,56,1,268.8,0.0,268.8
90267,37910,36,1,33.65,0.0,33.65
90268,37910,68,3,310.47,93.14,838.27
90269,37911,12,1,147.57,14.76,132.81
90270,37911,37,1,63.47,0.0,63.47
90271,37911,17,3,144.83,21.72,412.77
90272,37912,34,1,41.41,0.0,41.41
90273,37912,70,2,318.01,0.0,636.02
90274,37912,66,3,234.61,105.57,598.26
90275,37912,23,2,208.08,62.42,353.74
90276,37913,61,2,234.61,0.0,469.22
90277,37914,17,3,144.83,65.17,369.32
90278,37914,18,2,140.88,0.0,281.76
90279,37915,67,3,310.47,0.0,931.41
90280,37915,11,2,211.28,42.26,380.3
90281,37916,58,3,183.14,0.0,549.42
90282,37916,37,2,63.47,0.0,126.94
90283,37917,64,3,256.44,115.4,653.92
90284,37917,4,1,97.88,9.79,88.09
90285,37918,55,2,478.02,143.41,812.63
90286,37918,34,1,41.41,2.07,39.34
90287,37919,29,1,93.43,0.0,93.43
90288,37920,65,1,300.59,45.09,255.5
90289,37920,18,2,140.88,0.0,281.76
90290,37920,4,1,97.88,0.0,97.88
90291,37921,64,1,256.44,0.0,256.44
90292,37921,51,1,236.82,11.84,224.98
90293,37921,42,1,75.33,0.0,75.33
90294,37922,54,2,200.54,40.11,360.97
90295,37922,60,2,212.72,63.82,361.62
90296,37922,24,2,205.36,0.0,410.72
90297,37922,43,2,277.53,0.0,555.06
90298,37923,47,3,188.17,56.45,508.06
90299,37923,45,3,206.77,0.0,620.31
90300,37923,33,1,82.14,8.21,73.93
90301,37923,41,2,50.99,0.0,101.98
90302,37923,5,2,182.17,18.22,346.12
90303,37924,6,1,178.02,26.7,151.32
90304,37924,21,3,159.11,47.73,429.6
90305,37925,41,2,50.99,0.0,101.98
90306,37925,35,3,82.41,24.72,222.51
90307,37926,38,2,52.51,15.75,89.27
90308,37927,70,2,318.01,0.0,636.02
90309,37927,69,2,177.24,0.0,354.48
90310,37927,12,2,147.57,14.76,280.38
90311,37928,61,2,234.61,0.0,469.22
90312,37928,26,2,183.0,36.6,329.4
90313,37929,60,2,212.72,0.0,425.44
90314,37929,68,2,310.47,93.14,527.8
90315,37929,29,1,93.43,9.34,84.09
90316,37930,19,2,206.87,41.37,372.37
90317,37931,70,1,318.01,0.0,318.01
90318,37931,42,2,75.33,0.0,150.66
90319,37931,31,1,64.68,9.7,54.98
90320,37931,34,1,41.41,2.07,39.34
90321,37931,46,2,161.47,0.0,322.94
90322,37932,61,1,234.61,0.0,234.61
90323,37932,68,3,310.47,0.0,931.41
90324,37933,70,3,318.01,0.0,954.03
90325,37933,26,3,183.0,82.35,466.65
90326,37933,5,1,182.17,9.11,173.06
90327,37934,55,3,478.02,0.0,1434.06
90328,37934,38,3,52.51,23.63,133.9
90329,37934,48,2,367.71,110.31,625.11
90330,37935,13,3,160.7,0.0,482.1
90331,37935,56,2,268.8,26.88,510.72
90332,37936,47,3,188.17,0.0,564.51
90333,37937,6,3,178.02,53.41,480.65
90334,37937,64,3,256.44,0.0,769.32
90335,37938,68,1,310.47,0.0,310.47
90336,37938,35,1,82.41,0.0,82.41
90337,37939,32,3,79.0,0.0,237.0
90338,37940,5,2,182.17,18.22,346.12
90339,37940,22,1,136.34,0.0,136.34
90340,37941,40,1,122.76,0.0,122.76
90341,37941,69,1,177.24,0.0,177.24
90342,37941,3,3,93.62,14.04,266.82
90343,37941,48,2,367.71,73.54,661.88
90344,37941,43,1,277.53,0.0,277.53
90345,37942,69,3,177.24,0.0,531.72
90346,37942,35,3,82.41,0.0,247.23
90347,37942,23,3,208.08,93.64,530.6
90348,37943,36,1,33.65,0.0,33.65
90349,37944,19,2,206.87,20.69,393.05
90350,37944,46,3,161.47,0.0,484.41
90351,37945,65,2,300.59,0.0,601.18
90352,37946,52,1,97.93,0.0,97.93
90353,37946,30,1,60.79,3.04,57.75
90354,37946,14,2,172.14,0.0,344.28
90355,37947,43,1,277.53,13.88,263.65
90356,37948,27,2,68.37,20.51,116.23
90357,37948,20,3,238.82,107.47,608.99
90358,37949,22,3,136.34,20.45,388.57
90359,37949,11,2,211.28,0.0,422.56
90360,37950,70,3,318.01,143.1,810.93
90361,37950,47,3,188.17,56.45,508.06
90362,37951,67,2,310.47,0.0,620.94
90363,37952,61,3,234.61,0.0,703.83
90364,37953,57,2,107.13,0.0,214.26
90365,37954,34,3,41.41,18.63,105.6
90366,37955,18,2,140.88,0.0,281.76
90367,37955,57,-1,107.13,10.71,96.42
90368,37956,15,1,154.26,7.71,146.55
90369,37956,10,1,231.22,0.0,231.22
90370,37957,34,1,41.41,6.21,35.2
90371,37957,13,1,160.7,24.1,136.6
90372,37957,17,1,144.83,0.0,144.83
90373,37957,36,2,33.65,0.0,67.3
90374,37958,59,2,349.44,0.0,698.88
90375,37958,6,1,178.02,0.0,178.02
90376,37958,31,3,64.68,9.7,184.34
90377,37959,45,3,206.77,93.05,527.26
90378,37959,27,3,68.37,0.0,205.11
90379,37960,22,2,136.34,0.0,272.68
90380,37961,22,2,136.34,27.27,245.41
90381,37961,65,3,300.59,0.0,901.77
90382,37961,62,1,159.59,0.0,159.59
90383,37961,36,2,33.65,0.0,67.3
90384,37962,29,2,93.43,9.34,177.52
90385,37963,6,1,178.02,17.8,160.22
90386,37964,56,1,268.8,0.0,268.8
90387,37964,10,1,231.22,0.0,231.22
90388,37965,44,3,190.78,28.62,543.72
90389,37965,62,1,159.59,15.96,143.63
90390,37965,64,3,256.44,0.0,769.32
90391,37966,24,3,205.36,0.0,616.08
90392,37966,37,3,63.47,9.52,180.89
90393,37967,27,2,68.37,0.0,136.74
90394,37968,13,-3,160.7,0.0,482.1
90395,37968,55,2,478.02,47.8,908.24
90396,37968,50,3,244.62,73.39,660.47
90397,37969,27,2,68.37,0.0,136.74
90398,37969,6,3,178.02,53.41,480.65
90399,37970,61,3,234.61,35.19,668.64
90400,37971,15,2,154.26,0.0,308.52
90401,37972,30,1,60.79,0.0,60.79
90402,37973,56,1,268.8,13.44,255.36
90403,37974,19,3,206.87,0.0,620.61
90404,37974,25,3,163.63,24.54,466.35
90405,37975,4,1,97.88,0.0,97.88
90406,37975,2,3,122.34,55.05,311.97
90407,37976,70,3,318.01,0.0,954.03
90408,37976,38,3,52.51,0.0,157.53
90409,37977,39,1,49.95,5.0,44.95
90410,37977,27,1,68.37,6.84,61.53
90411,37977,38,1,52.51,0.0,52.51
90412,37977,59,1,349.44,52.42,297.02
90413,37977,66,1,234.61,11.73,222.88
90414,37978,29,3,93.43,0.0,280.29
90415,37979,57,3,107.13,0.0,321.39
90416,37979,10,1,231.22,34.68,196.54
90417,37980,9,2,151.74,0.0,303.48
90418,37981,68,2,310.47,0.0,620.94
90419,37981,5,3,182.17,0.0,546.51
90420,37981,2,3,122.34,18.35,348.67
90421,37981,13,1,160.7,0.0,160.7
90422,37982,24,1,205.36,0.0,205.36
90423,37982,63,1,200.54,0.0,200.54
90424,37982,58,3,183.14,27.47,521.95
90425,37983,52,2,97.93,19.59,176.27
90426,37983,8,1,180.47,0.0,180.47
90427,37983,14,2,172.14,51.64,292.64
90428,37984,12,1,147.57,0.0,147.57
90429,37984,61,3,234.61,0.0,703.83
90430,37985,56,3,268.8,120.96,685.44
90431,37985,9,1,151.74,22.76,128.98
90432,37985,62,2,159.59,0.0,319.18
90433,37986,39,1,49.95,0.0,49.95
90434,37987,7,2,243.68,24.37,462.99
90435,37987,34,1,41.41,0.0,41.41
90436,37988,44,1,190.78,19.08,171.7
90437,37989,41,1,50.99,0.0,50.99
90438,37989,46,1,161.47,8.07,153.4
90439,37990,36,3,33.65,0.0,100.95
90440,37991,59,2,349.44,0.0,698.88
90441,37991,63,3,200.54,90.24,511.38
90442,37992,40,3,122.76,18.41,349.87
90443,37993,1,2,248.27,0.0,496.54
90444,37993,55,2,478.02,95.6,860.44
90445,37993,63,1,200.54,10.03,190.51
90446,37994,17,2,144.83,0.0,289.66
90447,37995,47,3,188.17,56.45,508.06
90448,37995,6,2,178.02,53.41,302.63
90449,37996,29,2,93.43,0.0,186.86
90450,37996,20,2,238.82,23.88,453.76
90451,37997,24,1,205.36,0.0,205.36
90452,37997,10,1,231.22,0.0,231.22
